id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
5463,0,1,"小明在学习计算机时,学习到了一个十六进制数101,这个十六进制数对应的十进制数的数值是?",65,66,256,257,D,,"12,",2,0,0,"编码,数制",0,0
5464,0,1,"csv文件中读入数据的程序段如下: f=open(""city.csv"",""r"") ls=[] for line in f: ls.append( line.strip(""\n"") .split("","")) f.close() print(ls) 与划线处等同功能的语句是?","line.pop(""\n"")","line.del(""\n"")","line.remove(""\n"")","line.replace(""\n"","""")",D,,"12,",2,0,0,文件和数据处理,0,0
5465,0,1,下列表达式的结果与其他三项不相同的是?,abs(-4),round(abs(-3.5)),abs(round(-3.5)),"min(round(-3.5),round(3.8))",D,,"12,",2,0,0,核心内置函数,0,0
5466,0,1,"表达式max([111,22,3],key=str)的值为?",3,111,'3','111',A,,"12,",2,0,0,核心内置函数,0,0
5467,0,1,"下列不能产生结果为元组(1, 2, 3, 4)的是?","1, 2, 3, 4","tuple({1:2,3:4})","tuple((1,2,3,4))","tuple([1,2,3,4])",B,,"12,",2,0,0,元组,0,0
5468,0,1,不能实现打开文件的功能的语句是?,"f = open('D:/city.csv', 'w')","f = open('D:\city.csv', 'w-')","f = open('D://city.csv ', 'w')","f = open('D:\\city.csv ', 'w')",B,,"12,",2,0,0,文件和数据处理,0,0
5469,0,1,"关于十进制数,下列说法错误的是?","十进制数的基数为10,所以从小数点向左数第二位的权值是10的2次幂","十进制数的基数为10,所以里面包括0,1,2......,9这十个数码","十进制数的基本运算规则满足""逢十进一"",所以有时我们可以采用凑十法来进行简便运算","十进制数是有符号的,如-18",A,,"12,",2,0,0,"编码,数制",0,0
5470,0,1,"关于Python的序列描述,不正确的是?",序列是Python中最基本的数据结构,最常见的序列是列表和元组,"序列中表示元素位置的数字叫做索引,索引都是正整数",Python内置了求序列长度的函数,C,,"12,",2,0,0,算法基础,0,0
5471,0,1,"关于元组,描述不正确的是?","元组是用括号把元素括在一起的,元素之间是用逗号分隔的","元组可以为空,写做tup1=()","元组中可以只有一个元素,写做tup1=(3)",元组中的元素可以具有不同的类型,C,,"12,",2,0,0,元组,0,0
5472,0,1,以下程序的输出结果是? x = 2 y = 0 try: z = x / y print(z) except ZeroDivisionError: print('error'),z,2.0,error,没有输出,C,,"12,",2,0,0,异常处理,0,0
