id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
9372,0,1,"请选择,下面代码运行之后的结果是?( ) a = '2' b = '4' try: c = a * b print(c) except: print('程序出错!') else: print('程序正确!')",24,8,程序出错!,程序正确!,C,"变量a与b都是字符串,不能进行乘法运算,所以经过异常处理之后,会打印""程序出错!"".","12,",2,0,0,字符串,0,0
9373,0,1,"下面程序执行结果是?( ) a=['春','夏','秋','冬'] c=list(enumerate(a)) print(c)","[(0, '春'), (1, '夏'), (2, '秋'), (3, '冬')]","[[0, '春'], [1, '夏'], [2, '秋'], [3, '冬']]","[(1, '春'), (2, '夏'), (3, '秋'), (4, '冬')]","[[1, '春'], [2, '夏'], [3, '秋'], [4, '冬']]",A,"enumerate()函数用于将可遍历的数据对象组合为一个索引序列.如果 enumerate(对象),数据下标从0开始;enumerate(对象,start=1),则数据下标从1开始.","12,",3,0,0,核心内置函数,0,0
9374,0,1,下面程序执行结果是?( ) s='123456789' print(min(s)+max(s)),1,9,10,19,D,"s='123456789',min(s)='1',max(s)='9',所以结果为两个字符串相连,正确答案为:19.","12,",3,0,0,"字符串,核心内置函数",0,0
9375,0,1,"打开b.txt文件,将""Hello Tom!""写入文件,下列语句正确的是?( )","f.write(['Hello'],[Tom!])","f.read('Hello',' Tom!')",f.write('Hello Tom!'),f.read('Hello Tom!'),C,f.write('Hello Tom!'),"12,",2,0,0,"核心内置函数,文件和数据处理",0,0
9376,0,1,"下列数据中,最大的数值是?( )","int('16',10)","int('110',2)","int('11',16)","int('1111',2)",C,"A为十进制16,B为十进制6,C为十进制17,D为十进制15","12,",3,0,0,"编码,数制",0,0
9377,0,1,十六进制数7E转换为二进制数是几位数?( ),7,6,4,2,A,"十六进制转二进制,从低位起,每位十六进制可转换为4位二进制数,合并后最左边的""0""去除.","12,",2,0,0,"编码,数制",0,0
9378,0,1,"表达式int('13',8)的返回值是?( )",12,11,10,15,B,此处int()函数的功能是将八进制的字符串解析成十进制数.可采用按权展开相加法:3×8 0 +1×8 1 =11.,"12,",2,0,0,核心内置函数,0,0
9379,0,1,"有如下代码: res = [] f = open('Python08.txt','r')  #Python08.txt中共4行诗句 p = f.readlines() for s in p: res.append(s) print(res) f.close() 对于该段代码,说法不正确的是?( )","程序的功能是按行读取文本文件中的内容,并将其逐一写入列表res","此处readlines()用法错误,应改成readline()",该文本文件和程序代码文件在同一文件夹下,参数'r'不允许修改该文本文件,B,"readline()每次只读取文件的一行,而readlines()是每次按行读取整个文件的内容,返回list类型数据.","12,",2,0,0,核心内置函数,0,0
9380,0,1,"有代码如下: s=[""白日依山尽"",""黄河入海流"",""欲穷千里目"",""更上一层楼""] f=open('sj.txt','w') f.write('\n'.join(s)) f.close() 关于上述代码,说法不正确的是?( )",写入文本文件的步骤主要是打开-写入-关闭,f.write('\n'.join(s))与f.write(' '.join(s)+'\n')的功能是相同的,"write()的参数是一个字符串,而writelines()的参数可以是字符串也可以是字符序列",该代码的功能是将列表中的诗句按行写入文本文件,B,"f.write('\n'.join(s))是将序列s中的元素用换行符连接并写入文件,而f.write(' '.join(s)+'\n')是将序列中的元素用空格符连接后换行写入文件,结果不一样.","12,",2,0,0,核心内置函数,0,0
9381,0,1,"编写程序代码时,我们经常会犯错,对于Python的异常处理,描述正确的是?( )",可以用if...elif...else...进行异常处理,"异常处理可以弥补程序漏洞,让程序在任何情况下都不会终止运行","通过异常处理语句,当程序输入错误时,仍可以让程序继续运行","当遇到错误语句时,将执行try代码块语句",C,"Python程序对输入有一定要求,当输入不满足程序要求,可能会产生运行错误,这类错误可以被捕获并合理控制.异常处理不是针对任何错误.发生错误时,将执行except代码块语句.","12,",2,0,0,异常处理,0,0
