id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
7753,0,1,"十六进制数100,对应的十进制数为 ?( )",128,256,28,56,B,"考查学生将十六进制数转为十进制数.本质上就是int('100',16),答案为256.","12,",2,0,0,"编码,数制",0,0
7754,1,1,"下图代码中,问号处应该填写的答案是哪个","""9""",9,"""10""",10,D,"hex() 函数用于将10进制整数转换成16进制.本题中答案为十进制数10,不能加引号.","12,",2,0,0,核心内置函数,0,0
7755,0,1,"下列4个表达式中,答案不是整数6的是?( )",abs(-6),int(6.88),round(5.55),"min(float(6),9,8,7)",D,"考查学生对内置数值处理函数的理解.abs()是取绝对值,int()默认会取整,round()四舍五入,float()会把整数转为浮点数,min()获取列表中的最小值,所以,上列4个表达式,只有选项D的答案是6.0浮点数,不是整数6","12,",3,0,0,核心内置函数,0,0
7756,0,1,"min()函数用于获取参数中的最小值,如果 a = min('654') ,请问下面表达式中,正确的是哪一个?( )","print(max(chr(a),3,2))","print(max(bin(a),3,2))","print(max(float(a),3,2))","print(max(hex(a),3,2))",C,"本题考查学生对常用编码与数制函数的理解与掌握,正确答案选C .因为 min('654') 得到的是一个字符,而chr(),bin(),hex()三个函数的参数都必须是整数,所以唯一正确的是选项C ,float()函数可以将字符转换成浮点数.","12,",2,0,0,核心内置函数,0,0
7757,0,1,"对于CSV格式数据文件,下列描述错误的是?( )",CSV文件使用逗号分隔值.,CSV文件的扩展名为.CS.,"CSV格式是一种通用的,相对简单的文件格式.","""记事本""和""Excel""可直接读入和保存CSV格式文件.",B,CSV文件格式的扩展名为.CSV.,"12,",2,0,0,文件和数据处理,0,0
7758,0,1,"下列程序将建立一个CSV格式文件,划线处正确的代码选项应该为?( ) a=['老虎','狗','大象','牛'] f=open('动物.CSV',______) f.write(','.join(a)+'\n') f.close()",'W','R','w','r',C,"'w',(应是小写的w)","12,",2,0,0,文件和数据处理,0,0
7759,0,1,"动物.CSV的文件内容如下:'老虎', '狗', '大象', '牛',下列程序从该CSV文件读出数据,并输出列表格式,划线处正确的代码选项应该为?( ) f=open('动物.CSV','r') a=f.read().strip().split(______) f.close() print(a)","','","','",'\n','\t',B,"应为英文的','.","12,",2,0,0,文件和数据处理,0,0
7760,0,1,"下面程序生成CSV格式文件: 王鑫,86,90,92,99,94,95 杨小虹,93,97,95,90,86,85 李静,89,98,99,94,90,85 程序如下: a=[['王鑫','86','90','92','99','94','95'],['杨小虹','93','97','95','90','86','85'],['李静','89','98','99','94','90','85']] f=open('成绩.CSV','w') for i in a: f.write(','.join(i)+______) f.close() 划线处的代码应该为?( )",'r','w','\t','\n',D,"CSV格式结果换行,所以选D.","12,",2,0,0,文件和数据处理,0,0
7761,0,1,"一个""成绩.CSV""文件(用""记事本""打开)如下: 王鑫,86,90,92,99,94,95 杨小虹,93,97,95,90,86,85 李静,89,98,99,94,90,85 下面程序执行结果是?( ) f=open('成绩.CSV','r') a=[] for i in f: a.append(i.strip().split(',')) f.close() print(a)","[['王鑫', '86', '90', '92', '99', '94', '95'], ['杨小虹', '93', '97', '95', '90', '86', '85'], ['李静', '89', '98', '99', '94', '90', '85']]","[['王鑫', '86', '90', '92', '99', '94', '95\n'], ['杨小虹', '93', '97', '95', '90', '86', '85\n'], ['李静', '89', '98', '99', '94', '90', '85\n']]","[['王鑫,86,90,92,99,94,95'], ['杨小虹,93,97,95,90,86,85'], ['李静,89,98,99,94,90,85']]","['王鑫,86,90,92,99,94,95\n', '杨小虹,93,97,95,90,86,85\n', '李静,89,98,99,94,90,85\n']",A,"只有A是去掉换行符,以逗号为分隔生成列表a.","12,",2,0,0,文件和数据处理,0,0
7762,0,1,"猜一个2022以内的随机数,用计算机解决该问题,比较合适的算法?( )",二分查找算法,解析算法,枚举算法,冒泡排序算法,A,了解二分查找的应用,"12,",2,0,0,查找算法,0,0
7763,0,1,"现在一组初始记录无序的数据'8,9,5,2,1',使用冒泡算法,按从小到大的顺序排列,则第三轮排序的结果为?( )","[8,5,2,1,9]","[2,1,5,8,9]","[5,2,1,8,9]","[1,2,8,9,5]",B,"根据冒泡排序按从小到大的顺序第一轮应是[8, 5, 2, 1, 9],第二轮是[5,2,1,8,9],第三轮是[2,1,5,8,9]","12,",2,0,0,冒泡算法,0,0
7764,0,1,"有如下列表a=[3,5,35,74,1,28,7],采用选择排序算法进行升序排序,请问第三轮排序之后的结果是?( )","[1,3,5,35,74,28,7]","[1,3,5,7,28,35,74]","[1,3,5,74,35,28,7]","[1,3,5,7,35,74,28]",C,"第三轮排序之后的结果是[1,3,5,74,35,28,7]","12,",2,0,0,列表,0,0
7765,0,1,"程序运行过程中出现的错误或意外,不包括以下选项?( )",语法错误,电脑不好,运行错误,逻辑错误,B,"常见错误类型有语法错误,运行错误,逻辑错误.","12,",2,0,0,异常处理,0,0
7766,0,1,"关于Python在处理程序异常时,下列说法不正确的是?( )",每一个try模块只能设定一个except模块,"执行except模块部分,可以让程序继续运行","程序有错误时执行except中的代码,没有错误时执行try中的代码","异常处理可以弥补程序漏洞,使得程序在一些情况下不会终止运行.",A,"可以设定多个except模块,以处理不同的错误.","12,",2,0,0,异常处理,0,0
7767,0,1,"divmod()函数的功能是用来求模和计算余数.对应变量x和y,divmod(x,y)返回的结果是以下哪一项?( )","(x//y, x%y)","(x/y, x%y)","(x%y, x//y)","(x%y, x/y)",A,,"12,",2,0,0,核心内置函数,0,0
7768,0,1,"bool()函数用于将给定参数或表达式转换为布尔类型,以下使用了bool()函数的实例中,哪项返回True值?( )",bool(0),bool( ),bool(15*15+14*14<420),bool(-1),D,,"12,",2,0,0,核心内置函数,0,0
7769,0,1,"查看对象的属性和属性值等信息,可以使用以下哪种函数?( )",vars(),dir(),help(),map(),A,,"12,",2,0,0,核心内置函数,0,0
7770,0,1,round(20/3) 的返回值是以下哪一项?( ),6,2,7,1,C,,"12,",2,0,0,核心内置函数,0,0
7771,0,1,"语句sorted([9,6,8,2,5],reverse = True)的返回结果是以下哪一项?( )","[2,5,6,8,9]","[9,6,8,2,5]","[9,8,6,5,2]",[0],C,,"12,",2,0,0,算法基础,0,0
7772,0,1,"执行语句""{1}{0}"".format(""中国"", ""加油"",""!""),输出结果是以下哪一项?( )",'中国加油!','加油中国!','中国加油','加油中国',D,,"12,",2,0,0,核心内置函数,0,0
7773,0,1,"关于语句float(2022)与float('2022')运行后的输出结果,以下哪一项正确?( )",均为2022,均为2022.0,"float(2022)的输出为2022,float('2022')运行后出错","float(2022)的输出为2022.0,float('2022')运行后出错",B,,"12,",2,0,0,核心内置函数,0,0
7774,0,1,"语句max([(1,2),(2,3),(3,4),(2,5)])运行后的输出结果是以下哪一项?( )",5,"(2,5)","(4,5)","(3, 4)",D,,"12,",2,0,0,核心内置函数,0,0
7775,0,1,"enumerate()函数用于将一个可遍历的数据对象(如列表,元组或字符串)组合为一个索引序列.下列程序 example = '7890' for i,j in enumerate(example): print(i,j) 运行后的输出打印结果为以下哪一项?( )","0,0 1,7 2,8 3,9","0,7 1,8 2,9 3,0",0 0 1 7 2 8 3 9,0 7 1 8 2 9 3 0,D,,"12,",2,0,0,核心内置函数,0,0
7776,0,1,"关于all()函数的用法,以下语句中能够返回True值的是哪一项?( )",all(0),all([0]),"all([0,1,2])","all(['0','1','2'])",D,,"12,",2,0,0,核心内置函数,0,0
7777,0,1,"如果要设计班级通讯录管理功能,需要往address.csv文件中追加新记录,则应该使用以下哪一种打开文件的方式?( )","open('address.csv','a+')","open('address.csv','w+')","open('address.csv','wb+')","open('address.csv','rb+')",A,,"12,",2,0,0,文件和数据处理,0,0
7778,0,3,有这样一个表达式: ord('a') - ord('A') 这个表达式运行的结果是整数 32 .( ),,,,,1,"考查学生对ord()函数的理解.ord()函数的返回值为整数,字符 'a' 与 'A' 之间的差为整数32,所以本题答案是正确的.","12,",,0,0,,0,0
7779,0,3,"一维数据的存储常常采用空格,逗号,换行,分号等符号分隔元素 .( )",,,,,1,考查一维数据的分隔格式.,"12,",,0,0,,0,0
7780,0,3,"a=[['王鑫','86','90','92','99','94','95'],['杨小虹','93','97','95','90','86','85'],['李静','89','98','99','94','90','85']] 其中,杨小虹同学的第三门成绩95的数据类型是整数 .( )",,,,,0,应是字符串,"12,",,0,0,,0,0
7781,0,3,"二维数据的处理等同于二维列表的操作,借助循环遍历可实现对每个数据的处理 .( )",,,,,1,二维数据的循环遍历处理方式,"12,",,0,0,,0,0
7782,0,3,"关于程序的异常处理,可以使用try...except...或try...except...except...语句进行捕获控制.( )",,,,,1,"遇到错误语句,try代码块的剩余语句将忽略,根据错误情况转而执行相应的except语句块.","12,",,0,0,,0,0
7783,0,3,"使用input()函数可以一次从键盘输入一个字符串,按回车键结束输入.( )",,,,,1,,"12,",,0,0,,0,0
7784,0,3,"set是一个不允许元素重复的集合.由于set里的元素位置允许随意,所以不能用索引访问.( )",,,,,1,,"12,",,0,0,,0,0
7785,0,3,"help()函数用来查看函数或模块的帮助信息,但不能直接查看对象里所提供方法的帮助信息.( )",,,,,1,,"12,",,0,0,,0,0
7786,0,3,"sum()函数可以对列表进行求和,但不能对元组进行求和.( )",,,,,0,,"12,",,0,0,,0,0
7787,0,3,"在Python编程语言中,'0b10' 表示二进制数10,并且这个数换算为十进制,就是整数2.( )",,,,,1,"本题考查学生对二进制表示方式的理解,同时也考查学生对十进制与二进制相互转换的理解.","12,",,0,0,,0,0
7788,1,4,"如下图有一个名为""book.csv""的文件,小明想计算所有库存书籍的总价,于是编写了下面代码.请将红色 ① ② 处的代码补充完整. b = 0 s = 0 with open('/data/book.csv', 'r', encoding='utf-8') as f: for line in f. ① (): a = line.strip(""\n"").split("","") b = b+1 if b >1: # 第一行是标题,所以从第二行开始计算 s = s +   int(a[1]) * ② print('总价:' , s)",,,,,"<p><span><strong>参考程序:</strong></span></p><p>b = 0<br>s = 0<br>with open('/data/book.csv', 'r', encoding='utf-8') as f:<br>&nbsp; &nbsp; for line in f.<span>readlines</span>():<br>&nbsp; &nbsp; &nbsp; &nbsp; a = line.strip(""\n"").split("","")<br>&nbsp; &nbsp; &nbsp; &nbsp; b = b+1<br>&nbsp; &nbsp; &nbsp; &nbsp; if b &gt;1:&nbsp; &nbsp;# 第一行是标题,所以从第二行开始计算<br>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; s = s +&nbsp; &nbsp;int(a[1]) *<span>&nbsp;int(a[2])</span>&nbsp;<br>print('总价:' , s)</p>","评分标准: (1) readlines (2分) (2) int(a[2]) (2分) r 表示只读取,readlines是按行读取所有的行.","12,",,0,0,,0,0
