id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
8835,0,1,十进制数111转换成二进制数是?( ),111,1111011,101111,1101111,D,"十进制转二进制,采用除二倒取余数,直到商为0为止.","12,",2,0,0,"编码,数制",0,0
8836,0,1,"某班有36人,王老师想给每位同学分配一个二进制的学号,那么该学号至少需要多少位?( )",36,5,6,7,C,"1个二进制位可以编制2个号码,即0,1,2个二进制位可以编制2×2个号码,即00,01,10,11, 3个二进制位可以编制2×2×2个号码,即000,001,010,011,100,101,110,111,依次类推,5个2相乘可以得到32个号码,不够用,故需要6位.","12,",2,0,0,"编码,数制",0,0
8837,0,1,"数据的存储形式多种多样,如s1=[[""李亮"",""98""],[""王宁宁"",""95""],[""莫晓珍"",""88""]],s2=[""李亮"",""98"",""王宁宁"",""95"",""莫晓珍"",""88""],有关s1与s2下列说法正确的是?( )",都是用列表实现的,s1是一维列表,s2是二维列表,"要取出""王宁宁""同学的成绩,方法是一样的,用s1[4]或s2[4]",A,"Python中列表用[ ]表示.s1是二维列表,s2是一维列表.S[1]中用s1[1][1]取出""王宁宁""同学的成绩,s2中可用s2[3]取出""王宁宁""同学的成绩.","12,",2,0,0,列表,0,0
8838,0,1,"a=[""跳绳"",""跳高"",""跳远"",""铅球""] fs=open(""sports.csv"",""w"") fs.write("" "".join(a)+'\n') fs.close() 关于上述代码,下列说法正确的是?( )","若""sports.csv""文件不存在,则程序出错",程序的最后结果是:跳绳 跳高 跳远 铅球,程序中的fs.close()代码可有可无,"""w""参数表示不能修改原csv文件",B,"程序段的功能是表示将a列表中各项元素用空格符进行连接,并写入到sports.csv文件中,""w""表示可写入.若文件不存在,可自动创建.","12,",2,0,0,文件和数据处理,0,0
8839,0,1,"现有水果价格数据jg=[['草莓',15],['梨子',9],['苹果',10],['桔子',4]],需要将其打印成二维表格数据形式,程序代码如下: jg=[['草莓',15],['梨子',9],['苹果',10],['桔子',4]] for row in range(len(jg)): for col in range(len(jg[row])): print(____________,""\t"") 上述划线处代码是?( )",jg[row],jg[col],jg[col][row],jg[row][col],D,"外循环遍历每个子列表的索引,内循环遍历子列表中每项元素的索引.","12,",2,0,0,列表,0,0
8840,0,1,"运行下列程序段: try: a=int(input(""请输入被除数:"")) b=int(input(""请输入除数:"")) x=a/b print(""商是:"",x) except: print(""输入有错!请检查."") else: print(""正确!"") finally: print(""程序结束."") 若输入a为8,b为4,则输出结果是?( )",商是:2 正确!,商是:2 正确! 程序结束.,商是:2.0 程序结束.,商是:2.0 正确! 程序结束.,D,"当try语句块正确时,执行try代码块结束,将执行else语句块,最后执行finally语句块.当输入有误,则执行except语句块和finally语句块.","12,",2,0,0,异常处理,0,0
8841,0,1,"已知A的ASCII码值为65, s=""China"" k=abs(-4.8) 则表达式ord(min(s))+k的值是?( )",71.8,63,61,62,A,"min()取最小值,ord()求得对应字符的ASCII码值,abs()则为绝对值函数.C的ASCII码值为67,67+4.8=71.8.","12,",2,0,0,核心内置函数,0,0
8842,0,1,"divmod(8,5)的结果是?( )",1,3,"(1,3)","[1,3]",C,"divmod()函数返回的是商和余数组成的元组,而不是列表,也不是单个的商或余数.","12,",2,0,0,核心内置函数,0,0
8843,0,1,"若有代码: name=[""李明"",""王宁"",""朱倩""] for a,i in enumerate(name): print(a,i) 则显示的结果是?( )",0  李明 1  王宁 2  朱倩,李明 王宁 朱倩,"李明,王宁,朱倩",1 李明 2 王宁 3 朱倩,A,enumerate()函数用于将序列对象组合为索引与数据元素的元组.程序中的a和i分别遍历元组中的索引和数据元素.索引从0开始.,"12,",2,0,0,核心内置函数,0,0
8844,0,1,"有关于print()语句的运用,下列输出结果有误的是?( )","print(""Happy!"")",print(李明),print('Happy!'),print(2023),B,"print()是输出语句.Python中字符串带单引号,双引号或三引号,变量名不带引号,""李明""这个变量并没有进行赋值,故直接输出将发生错误.2023是数值类型,可直接输出.","12,",2,0,0,字符串,0,0
