id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
5416,0,1,"执行以下程序 a=[33,55,22,77] a.sort() for i in a: print(i) 运行结果是?",33 55 22 77,22 33 55 77,55 33 22 77,77 55 33 22,B,"列表排序和for循环的应用,根据题意先将列表从小到大,然后依次输出,所以选择B","10,",4,0,0,"可变序列-列表,循环结构",0,0
5417,0,1,"运行以下程序 a=eval(input(""年龄:"")) if a > 10: b=30 else: b=15 print(""票价:"",b) 当输入12时,输出结果为?",票价: 12,票价: 15,票价: 30,票价: 10,C,"本题的意思是年龄超过10岁,票价为30,没有超过10岁,票价为15,根据题意选择C","10,",3,0,0,分支结构,0,0
5418,0,1,"执行以下程序 a={'gj':'china','nl':12,'xb':'女'} a['nl']=11 del a['gj'] a['xm']='xxs' print(a) 运行结果是?","{'gj':'china','nl':11,'xb':'女'}","{'nl':11,'xb':'女'}","{'nl': 11, 'xb': '女', 'xm': 'xxs'}","{'nl': 12, 'xm': 'xxs', 'xb': '女'}",C,"本题是修改'nl'为11,删除'gj',加入'xm',所以新的字典中不会有'gj'","10,",4,0,0,字典,0,0
5419,0,1,"执行以下程序 l=['i','love','you','!'] l='.'.join(l) l=l.split('.') l=' '.join(l) print(l) 运行结果是?",iloveyou!,i.love.you.!,i love you !,"['i', 'love', 'you', '!']",C,"字符串的分割与合并,根据题意答案选择C","10,",4,0,0,可变序列-列表,0,0
5420,0,1,"以下程序功能是? sum = 0 for i in range(1, 101): sum += i print(sum)",计算并输出100以内(不含0和100)所有数字的和,"计算并输出1-100所有数字的和,输出5050","统计并输出100以内(不含0和100)偶数个数,输出50","统计并输出100以内(不含0和100)偶数个数,输出49",B,,"10,",3,0,0,循环结构,0,0
5421,0,1,"以下程序执行后的结果是? base = ""KilE"" result = base + base[2] + 'h' print(result)",enisni.,KileEls,KvnlksEgih,KileElh,D,,"10,",4,0,0,"循环结构,字符串",0,0
5422,0,1,"对于元组tup=('富强','民主','文明','和谐','爱国')操作正确的是?",tup[2:4:2] = ('敬业'),tup[4]='敬业',del tup[4],tup*3,D,"元组为不可变数据类型,不可以对元组进行修改元素的值,删除元素,可以对元组进行连接和切片,但是切片也不能赋值.","10,",3,0,0,不可变序列-元组,0,0
5423,0,1,下列程序的第四行横线处输入哪个选项中的代码不能打印出九九乘法表?,"print(""{}*{}={}"".format(j,i,i*j),'',end='')","print(""%d*%d=%d"" % (j,i,i*j),end="" "")","print(j,'*',i,'=',i*j,'',end='')","print(""{}*{}={}"".format({j*i={i*j}}),'',end='')",D,,"10,",4,0,0,字符串,0,0
5424,0,1,下面的语句哪个会无限循环执行下去?,for a in range(10): print(a),a=1 while True: print(a) if a==3: break a=a+1,a=1 while True: print(a) if a==3: continue a=a+1,"a=[1,0,2] for i in a: if  not i: continue print(i)",C,"理解break与continue语句功能,掌握逻辑运算的使用","10,",4,0,0,循环结构,0,0
5425,0,1,"某商场促销打折,打折规定如下:消费500元以内的打8.8折;满500元(含500)的打8折,满1000元及以上的打7折.要编程解决该问题,需要用到的控制语句是?",赋值语句,选择(分支)结构语句,循环结构语句,输入输出语句,B,"理解程序的控制语句,掌握分支结构问题解决","10,",3,0,0,基本数据类型,0,0
5426,0,1,以下语句不能创建字典的是?,dic={},dic={12:34},dic={[12]:[34]},dic={(12):(34)},C,"字典的值可以取任何数据类型,但键必须是不可变的,如字符串,数字或元组","10,",3,0,0,字典,0,0
5430,0,1,"执行下列代码后,运行结果是? stu={'202101':'小明','202102':'小红','202103':'小丽'} print(len(stu))",0,1,3,6,C,len函数求字典的元素个数,"10,",3,0,0,字典,0,0
