id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
8337,0,1,"运行下列程序,最终输出的结果是?( ) info = {1:'小明', 2:'小黄',3:'小兰'} info[4] = '小红' info[2] = '小白' print(info)","{1: '小明', 2: '小白', 3: '小红', 4: '小兰'}","{1: '小明', 2: '小白', 3: '小兰', 4: '小红'}","{1: '小白', 2: '小名', 3: '小兰', 4: '小红'}","{1: '小明', 2: '小红', 3: '小兰', 4: '小白'}",B,,"10,",4,0,0,字典,0,0
8338,0,1,"下列Python程序的功能是求?( ) s=0 k=1 for i in range(1,101): s=s+k*i k=-k print(s)",s=1+2+3+5+6...+100的值,s=1-2+3-4+5-6+...-100的值,s=1+2+3+4+5+6...+101的值,s=1-2+3-4-5-6-...-101的值,B,,"10,",4,0,0,循环结构,0,0
8339,0,1,"有以下三个词组的列表, game_name=['一只蜗牛','一只猫','一只兔子','孩子们','运动员们','一朵云'] game_where=['在伞底下','在沙滩上','在沙发上','在石头上','在天空中','在公园里'] game_what=['搭了个窝','在慢慢爬','玩滑梯','打排球','正在睡觉','遮住太阳'] 如果造词的输出结果是""一只兔子在公园里搭了个窝"",代码正确的是?( )",print(game_name[-4]+game_where[-1]+game_what[0]),print(game_name[2]+game_where[6]+game_what[0]),print(game_name[3]+game_where[6]+game_what[1]),print(game_name[-4]+game_where[5]+game_what[1]),A,,"10,",4,0,0,可变序列-列表,0,0
8340,0,1,"执行下面代码,输出的结果是?( ) for leibie in 'student': if leibie=='u': break print(leibie)",st,stu,st,stu,C,,"10,",4,0,0,"分支结构,循环结构",0,0
8341,0,1,"score={'跳绳':85,'跳远':99,'跑步':92} .下列哪个代码可以将跳绳的85修改成95?( )",score[跳绳]=95,score['跳绳']=95,score[0]=95,score['0']=95,B,,"10,",4,0,0,字典,0,0
8342,0,1,"已知列表a=[2,4,6],执行语句print(2*a),显示的结果是?( )","[[2, 4, 6],[2, 4, 6]]","[2, 4, 6, 2, 4, 6]","[4, 16, 36]","[4, 8, 12]",B,,"10,",4,0,0,可变序列-列表,0,0
8343,0,1,"下列程序执行后,打印的结果是?( ) a=[3,9,5] b=a b[0]=7 print(b)","[3,9,5]","[7,3,9,5]","[3,9,5,7]","[7,9,5]",D,"a=[3,9,5] b=a b变量指向a列表,因此a和b指向的是同一个列表[3,9,5] b[0]=7对b指向的列表的第0个元素值更改成7,b指向的列表值为[7,9,5] 由于a和b指向同一个列表,因此a和b列表相同,都是[7,9,5]","10,",4,0,0,可变序列-列表,0,0
8344,0,1,"toy=['魔方','拼图'] toy.append('积木') print(toy) 以上代码的运行结果是?( )","['魔方', '拼图', ['积木']]","['魔方', '拼图', '积木']","['积木', '魔方', '拼图']","'魔方', '拼图', '积木'",B,"本题考查列表append命令的用法,在append括号中填入一个元素,执行append命令后,会在列表的末尾添加一个元素.","10,",3,0,0,可变序列-列表,0,0
8345,0,1,"a=1
for i in range(4):
    if i==3:
        break
        a+=1
    else:
        a+=2
print(a)
以上代码的运行结果是?( )",4,5,6,7,D,"i的值为0,1,2,3.当取值为3时,a的值不变,其他取值时,a自增2,所以a的值为1+2+2+2=7.","10,",4,0,0,"分支结构,循环结构",0,0
8346,0,1,"想要删除gift字典中的键值对 '糖果' : 10, 可以使用的代码是?( )",gift.pop('糖果':10),gift.pop('糖果'),gift.remove('糖果':10),gift.remove('糖果'),B,"字典中,使用pop删除字典的键值对,参数是键.","10,",3,0,0,字典,0,0
