id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
6824,0,1,"运行下列程序,输出的结果是?( ) tup1 = ('苏炳添', '谷爱凌', '北京冬奥会', '2022') tup2 = (201, 8, 4, 21, 155, 255, 22 ) print (tup1[-1::-2],sum(tup2))","('2022', '谷爱凌') 666","'2022','谷爱凌' 666","'2022','北京奥运会' 666","('2022',)666",A,"本题考查元组的截取操作和求和运算,反向截取的元组tup1的全部元素,步长为2返回的值分别是'2022', '谷爱凌',求和运算tup2结果为666,所以正确答案为A.","10,",5,0,0,不可变序列-元组,0,0
6828,0,1,下列关于if-else中的代码块说法正确的是?( ),"缩进是Python分支语句的语法部分,缩进不正确会影响分支功能.",if语句中条件表达式可以省略不写.,"代码块是固定的内容,一旦写入不能修改.",if-else结构是不可以嵌套的.,A,"此题考查对条件语句的理解,代码块一定要缩进,否则会报错.if语句后面跟随条件表达式不可以省略,代码块中的程序,代码块中的程序,可随时根据需求变化更改,也同样是可以嵌套if-else语句的,故选择A.","10,",4,0,0,分支结构,0,0
6858,0,1,下列哪个是一个合法的列表?( ),"(114,5,1,4)","['114','514']","""11,45,1,4""","{11,'4',5,14}",B,列表要用中括号括起来,"10,",3,0,0,可变序列-列表,0,0
6861,0,1,"运行下列程序,输出的结果是?( ) list4=['1','3','5']
list4.append('7')
print(len(list4))",2,3,4,5,C,"append()方法给list4列表添加了一个列表项,所以len(list4)的输出结果为4","10,",3,0,0,可变序列-列表,0,0
6867,0,1,"已知列表list9=[114,5,14,1,91,98,10],下列说法错误的是?( )","print(max(list9))可以输出列表的最大值,输出结果为114","print(min(list9))可以输出列表的最小值,输出结果为1","print(list9.index(98))可以输出数值98第一个匹配项的索引位置,输出结果为6",list9.pop()可以移除列表中的最后一个元素,C,"数值98的第一个匹配项是第6个元素,其索引是5,而不是6","10,",4,0,0,可变序列-列表,0,0
6870,0,1,"明将小组的50米跑步成绩存入列表s,s的值为[11.5,11.4,11.6,11.2,12.0,11.5],则执行s.sort()语句后,s的值是?( )","[11.5,11.4,11.6,11.2,12.0]","[11.2, 11.4, 11.5, 11.5, 11.6, 12.0]","[12.0, 11.6, 11.5, 11.5, 11.4, 11.2]","[11.2, 11.4, 11.5, 11.6, 12.0]",B,,"10,",3,0,0,可变序列-列表,0,0
6874,0,1,"若s=[""中国"",""I love you"",[2022,100]],则len(s)的值是?( )",3,4,2022,"""中国""",A,,"10,",3,0,0,可变序列-列表,0,0
6875,0,1,"小明用元组a存储自己喜欢吃的水果,a=(""apple"",""banana"",""orange"",""banana"",""pear""),则a.index(""banana"")的值是?( )",0,1,2,3,B,,"10,",4,0,0,不可变序列-元组,0,0
6879,0,1,"运行下列程序,输出的结果是?( ) d={""王明"":178,""张华"":158,""于飞"":189,""刘英"":164} d[""张华""]=162 print(d)","{'王明': 178, '张华': 158, '于飞': 189, '刘英': 164}",{' '张华': 162},"{'王明': 178, '张华': 162, '于飞': 189, '刘英': 164}","{'王明': 178, '张华': 158, '于飞': 189, '刘英': 164, '张华': 162}",C,,"10,",4,0,0,字典,0,0
6884,0,1,"运行下列程序,输出的结果是?( ) for i in range(1,5,2): print(i)",12345,1234,024,13,D,,"10,",3,0,0,循环结构,0,0
6888,0,1,"运行下列程序,输出的结果是?( ) lis1=[""a"",""e"",""i"",""o"",""u""] strword='hello world' lis2=[] for i in strword: if i not in lis1: lis2.append(i) print(lis2)","['h', 'l', 'l', ' ', 'w', 'r', 'l', 'd']","['h', 'l', 'l', 'w', 'r', 'l', 'd']","['e', 'o', 'o']","['e', '', 'o', ' ', 'o']",A,考察列表元素的遍历及追加.,"10,",5,0,0,"可变序列-列表,字符串,循环结构,分支结构",0,0
