id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
10255,4,1,"给定字符串s,下列表示s最后一个字符的是?( )",s[:-1],s[1],s[0:-1],s[-1],D,"字符串正索引从左向右从0开始编号,字符串负索引从右向左从-1开始编号,s[-1]引用字符串最后一个字符.","10,",3,0,0,字符串,0,0
10256,4,1,"运行下列代码,终端区打印的结果是?( ) nums = [1, 2, 3, 4] nums.append(nums[4]) print(nums)","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 4]","[1, 2, 3, 4]",终端区会报错,D,"列表 nums 有 4 个元素,最大的索引是 3,用 4 作为索引,程序就会报错","10,",3,0,0,可变序列-列表,0,0
10257,4,1,下列哪个选项是元组类型的数据?( ),"[1, 2, 3]","(1, 2, 3)","{1, 2, 3}","{1:'小明', 2:'小李'}",B,"元组的格式是用小括号括起来,里面的元素用逗号隔开.","10,",3,0,0,"不可变序列-元组,基本数据类型",0,0
10258,4,1,"下列代码片段执行的结果是?( ) poet=[{'唐':['李白','王维','孟浩然'],'宋':['苏轼','陆游','王安石']},'618年-907年',['960年-1279年']] print(len(poet))",1,2,3,4,C,"本题考核列表元素的类型,poem为列表,该列表一共有三个元素,第一个元素是字典{'唐':['李白','王维','孟浩然'],'宋':['苏轼','陆游','王安石']},第二个元素是字符串'618年-907年',第三个元素是列表['960年-1279年'],因此程序运行的结果为3,即列表poem中一共有三个元素.","10,",5,0,0,可变序列-列表,0,0
10259,4,1,"下列代码运行的结果是?( ) ls=['富强','民主','文明','和谐','自由','平等','公正','法治'] print(ls[::2])","['富强','民主','文明','和谐']","['自由','平等','公正','法治']","['法治', '平等', '和谐', '民主']","['富强', '文明', '自由', '公正']",D,"列表的切片还是列表,ls[起点:终点:步长],步长为正,从左向右切片,步长为负,从右向左切片,根据本题,则是从左往右,间隔取值,所以为D","10,",4,0,0,可变序列-列表,0,0
10260,4,1,"阿宝想在屏幕终端上打印出文字""我的名字叫阿宝,我今年10岁了,我的爱好是编程."", 阿宝已经定义的变量如下: name='阿宝' age=10 hobby='编程' 下列输出语句错误的是?( )","print('我的名字叫{1},我今年{0}岁了,我的爱好是{2}.'.format(age,name,hobby))","print('我的名字叫{},我今年{}岁了,我的爱好是{}.'.format(name,hobby,age))","print('我的名字叫%s,我今年%d岁了,我的爱好是%s.'%(name,age,hobby))","print('我的名字叫%s,我今年%s岁了,我的爱好是%s.'%(name,age,hobby))",B,B选项变量输出的顺序设置错误.,"10,",5,0,0,字符串,0,0
10261,4,1,"ls=[3,7,2,1] for i in range(3,0,-1): for j in range(i): if ls[j]>ls[j+1]: ls[j],ls[j+1]=ls[j+1],ls[j] print(ls) 以上程序打印的结果是?( )","[1,3,2,7]","[1,2,3,7]","[3,2,1,7]","[1,7,3,2]",B,"程序执行的结果是1,2,3,7","10,",4,0,0,"可变序列-列表,循环结构",0,0
10262,4,1,"下列程序运行后,输出的结果是?( ) list = ['春季', '夏季', '秋季', '冬季', '1+1', 6+1, 'ab'] print(list[0]) print(list[5]) print(list[6]) print(list[4])",春季 6+1 ab 1+1,春季 7 ab 1+1,春季 7 ab 2,冬季 7 ab 1+1,B,"我们通过索引的方式来访问列表中的元素,这个和访问字符串中的字符的原理是一样的.从前往后访问时,索引的下标从 0 开始. '1+1'为字符串,应该原封不变输出;6+1做加法运算后输出; 输出应该为: 春季 7 ab 1+1","10,",4,0,0,可变序列-列表,0,0
10263,4,1,"运行下列程序,输出的结果是?( ) s1 = ""Good \n"" s2 = ""Morning."" print(s1 + s2) print(len(s1))",Good Morning. 6,Good Morning. 6,Good Morning. 7,Good Morning. 7,B,"本题考查字符串的连接,字符串中转义符的处理,字符串处理函数:+可以用于连接两个字符串;转义符\n组合表示换行的意思,识别为一个字符;len()返回字符串的长度.所以正确答案为B.","10,",4,0,0,字符串,0,0
10266,4,1,". 请问下列程序运行后,输出结果应该是?( ) t1 = (2, 3, 4, 5) t2=t1*2 print(min(t2)+max(t2)+len(t2))",15,14,13,12,A,"元组运算符*复制,max(tuple)返回元组中元素最大值以及min(tuple)返回元组中元素最小值的组合运用.","10,",4,0,0,不可变序列-元组,0,0
