id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
9335,0,1,"运行以下程序,如果通过键盘先后输入的数是1和3,输出的结果是?( ) a=int(input()) b=int(input()) if a < b: a=b print(a)",3 1,1 3,1,3,D,"根据题意:a=1 b=3;这样a小于b,则需要把b的值赋值给a,所以最后a的值为3.","9,",4,0,0,分支结构,0,0
9336,0,1,"运行以下程序,输出的结果是?( ) n=10 s=0 m=1 while m<=n: s=s+m m=m+1 print(s)",45,50,55,60,C,"本题考的是while循环,程序的意识是计算1+2+3+......+10,结果是55,答案选择C","10,",4,0,0,循环结构,0,0
9337,0,1,"以下代码的输出结果是?( ) vlist = list(range(5)) for e in vlist: print(e,end="","")","0,1,2,3,4,","[0, 1, 2, 3, 4]",0 1 2 3 4,0;1;2;3;4;,A,"list(range(5))的值为[0,1,2,3,4];后面的程序是将列表中的值一个一个的取出来,所以选择A.","10,",4,0,0,"可变序列-列表,循环结构",0,0
9338,0,1,以下程序的输出结果是?( ) n=0 while n<10: n=n+2 if n==6: continue print(n),5,10,6,8,B,"最后一次循环开始的时候,n的值为8,但是经过n=n+2运算后,n变成了10,所以最后的结果是10.","10,",5,0,0,"循环结构,分支结构",0,0
9339,0,1,"运行以下程序,输出的结果是?( ) numbers=[1,2,3,4] numbers.append([5,6,7,8]) print(len(numbers))",4,5,8,12,B,"根据题意,[5,6,7,8]是作为一个整体元素添加到原来的列表中,所以原来的列表长度会变成5.","10,",5,0,0,可变序列-列表,0,0
9340,0,1,"以下代码的输出结果是?( ) s=[4,2,9,1] s.insert(3,3) print(s)","[4,2,9,1,2,3]","[4,3,2,9,1]","[4,2,9,2,1]","[4,2,9,3,1]",D,"根据题意,将3插入到列表下标为3的元素位置上(第四个元素),所以选D.","10,",4,0,0,可变序列-列表,0,0
9341,0,1,"关于下列程序,说法正确的是?( ) num=0 while num<10: print(""="")",在while代码块中无论加什么都不能改变死循环,在while代码块中加一行代码num-=1可以改变死循环,"这个while循环是一个死循环,会一直打印""=""","运行结果打印输出10个""=""语句",C,,"10,",4,0,0,循环结构,0,0
9342,0,1,"运行以下程序,输出的结果是?( ) list5=['1','2','4','6','9'] print(list5[2])",1,2,3,4,D,"list5[2]访问了列表里的第3个元素,值为4","10,",3,0,0,可变序列-列表,0,0
9343,0,1,下列说法正确的是?( ),元组的元素值可以随意修改,可以用del语句删除元组中的某个元素,tup1=(5)是一个合法的元组,"tup1=('turtle','fish',65536)是一个合法的元组",D,"元组的元素值不可以修改;del语句只能删除整个元组,不能删除某个元素;元组中只包含一个元素时,需要在元素后面添加逗号,否则括号会被当作运算符使用.","10,",3,0,0,不可变序列-元组,0,0
9344,0,1,"在Python语言中,表达式[1,2]*2的值是?( )","[2,4]",6,"[1,2,1,2]","[1,2,2]",C,列表的乘法运算是将列表中的元素重复N次(N为乘数);所以选C.,"10,",3,0,0,可变序列-列表,0,0
9345,0,1,"在Pyhton语言中,表达式[2] in [1,2,3,4,5]的值是?( )",0,1,True,False,D,"[2]是一个列表,虽然[1,2,3,4,5]中有2,但是这个2并不是列表,而是整型数据,所以返回值是False.","10,",4,0,0,计算思维,0,0
9346,0,1,"d={""王明"":178,""张华"":158,""于飞"":189,""刘英"":164},则d[""于飞""]的值是?( )",-2,2,'于飞',189,D,"d[""于飞""]代表的是字典中键为""于飞""的值,所以选D.","10,",3,0,0,字典,0,0
9347,0,1,下列说法正确的是?( ),"字典只能存储字符串,不能存储其他类型的对象",dict11={:}可以创建一个空字典,{123:456}是一个合法的字典,"字典的值必须是唯一的,键不必是唯一的",C,"字典可存储任意类型对象;字典中的键和值之间必须用冒号隔开,但是空字典不需要用冒号隔开,{}可以创建一个空字典;字典的键必须是唯一的,值不必是唯一的","10,",4,0,0,字典,0,0
9348,0,1,"运行以下程序,共计输出了几个hello?( ) for i in range(3): print(""hello"")",1,2,3,4,C,"循环执行了3次,所以输出了3个hello","10,",3,0,0,循环结构,0,0
9349,0,1,"下列程序的运行结果是?( ) lis1=[""cat"",""tomato"",""dog"",""apple"",""dog"",""dog""] print(lis1.index(""dog""))",0,1,2,3,C,考察获取列表中某个元素出现第一次的下标.dog第一次出现的下标为2.,"10,",4,0,0,可变序列-列表,0,0
9350,0,1,"运行以下程序,当从键盘输入1,程序运行结果是?( ) str1='一二三四五六日' strid=int(input('请输入1-7的数字:')) print('星期'+str1[strid-1])",星期一,星期+一,星期二,星期+二,A,"考察字符串的连接.题目中的下标进行了减一的运算,所以输入1,返回是星期一.","10,",4,0,0,字符串,0,0
9351,0,1,"下列程序的运行结果是?( ) zd1={'name':'Tom','color':'blue'} zd1['name']='Mike' print(zd1)","{'name': 'Mike', 'color': 'blue'}","{'name': 'Mike', 'color': 'blue', name': 'Tom'}","{'name': 'Tom', 'color': 'blue'}","{'name': Tom','name': 'Mike', 'color': 'blue', }",A,考察通过键修改字典值.,"10,",5,0,0,字典,0,0
9352,0,1,"若a= (1, 2, 3) ,执行下列哪个命令是会报错?( )",a[1],list(a),a[1] = 4,a*5,C,"元组中的元素是不可以修改的,所以C选项错误.","10,",3,0,0,不可变序列-元组,0,0
9353,0,1,s='happy birthday' print(s[13:-15:-2]) 以上代码的运行结果是?( ),运行会报错,ydti pa,ydtipa,yadhtrib yppa,B,"本题考查字符串的切片.当步长为负数时,代表从后往前.","10,",5,0,0,字符串,0,0
9354,0,1,"下列程序执行的结果是?( ) yz=(1,5,7,3,9) list1=sorted(yz) print(list1)",报错,"1, 3, 5, 7, 9","(1, 3, 5, 7, 9)","[1, 3, 5, 7, 9]",D,"元组可以用sorted()进行排序,但是输出的结果是列表.","10,",4,0,0,不可变序列-元组,0,0
9355,0,1,以下哪个函数可以对字符串中的内容进行替换(注意:不是格式化输出)?( ),replace( ),format( ),split( ),join( ),A,replace( )函数用于字符串替换;split( )用于字符串分割;join( )用于串联;format( )用于格式化输出.,"10,",4,0,0,字符串,0,0
9356,0,1,"运行以下程序,输出的结果是?( ) list3=['11','4',5,1,4] print(len(list3))",1,4,5,8,C,"list3列表有五个元素,所以len()方法的返回值为5","10,",4,0,0,可变序列-列表,0,0
9357,0,1,下列说法错误的是?( ),字典一旦创建就不能被修改,a={}是一个空字典,{123:'123'}是一个合法的字典,"在同一个字典中,字典的键具有唯一性",A,字典可以被修改;{}可以创建一个空字典;字典的键必须是唯一的.,"10,",4,0,0,字典,0,0
9358,0,1,"列表ls=['H', 'a', 'p', 'p', 'y', '!'],下列说法错误的是?( )","ls[:6]的值是['H', 'a', 'p', 'p', 'y', '!']",ls[:-6]的值是[],ls[6]的值是'!',"ls[2:-2]的值是['p', 'p']",C,"ls列表下标最大值是5,ls[6]将引用ls列表下标为6的元素,将会抛异常(列表索引超出范围)","10,",3,0,0,可变序列-列表,0,0
9359,0,1,使用tuple函数创建元组错误的是?( ),"tuple(20,30)",tuple('你好'),"tuple([2,0,1,3])",tuple('12345'),A,"tuple()可以将列表,字符串,字典等可迭代对象转换为元组,整数不是可迭代对象.","10,",4,0,0,不可变序列-元组,0,0
9360,0,3,append()方法可以在列表末尾添加一个元素.( ),,,,,1,本题表述正确.,"10,",3,0,0,可变序列-列表,0,0
9361,0,3,"下列程序写法是正确的.( ) score=50 if score>=60: print(""合格"") else: print(""不合格"")",,,,,0,第一行和最后一行的缩进错误.,"10,",3,0,0,分支结构,0,0
9362,0,3,"判断下列语句是否正确.( ) >>>book={'格林童话':1001,'安徒生童话':1002}",,,,,1,正确创建字典.,"10,",3,0,0,字典,0,0
9363,0,3,"判断下列语句是否正确.( ) if 5>3 print(""5大于3"")",,,,,0,,"10,",3,0,0,分支结构,0,0
9364,0,3,"在while循环中,如果想返回到循环的开头处,可以使用break语句.( )",,,,,0,使用continue语句返回循环的开头,"10,",4,0,0,循环结构,0,0
9365,0,3,"执行以下程序,运行结果是: 3 3 3 for i in range(1,5,2): print(3)",,,,,0,试题解析:,"10,",4,0,0,循环结构,0,0
9366,0,3,"执行print(""e"" in ""hello"")的输出结果为True.( )",,,,,1,"in是成员运算符,如果字符串中包含给定的字符,则返回True","10,",3,0,0,字符串,0,0
9367,0,3,"(3) in (1, 2, 3) 的结果是 True.( )","3)中没有逗号,不表示元组,表示整数类型的3.",,,,1,"3)中没有逗号,不表示元组,表示整数类型的3.","10,",3,0,0,不可变序列-元组,0,0
9368,0,3,"代码print('{}-{}*{}={}'.format(20,3,4,8))打印的结果是20-3*4=8.( )",,,,,1,"根据format运算的规则:print('{}-{}*{}={}'.format(20,3,4,8))是将后面的(20,3,4,8)里的数字依次填入前面的大括号中.","10,",5,0,0,字符串,0,0
9369,0,3,"元组是不可变序列,列表是可变序列.( )",,,,,1,表述正确.,"10,",3,0,0,"不可变序列-元组,可变序列-列表",0,0
9370,0,4,"体重比较器 要求: 请编程实现如下功能: (1)程序开始运行时,提醒用户输入三个人的名字和体重(可以分开输入,每次输入名字或者体重); (2)程序自动比较,找出最重的一个人的名字和体重; (3)输出的格式不限,但是要有最重人的姓名和体重信息.",,,,,"<p><br></p><table tag=""question"" is_child_question="""" id=""question_0fe7ad25-b048-41e5-afc1-4d32ac8a6220"" question_uid=""0fe7ad25-b048-41e5-afc1-4d32ac8a6220"" question_type_code=""program"" question_type_name=""编程题"" question_score=""15.00"" parent_question_uid="""" tag_question="""" class=""layui-table""><tbody><tr><td><p><span><strong>参考程序1:</strong></span></p><p>w1 = int(input(""请输入第一个人的体重:""))<br>n1 = input(""请输入第一个人的名字:"")<br><br>w2 = int(input(""请输入第二个人的体重:""))<br>n2 = input(""请输入第二个人的名字:"")<br><br>w3 = int(input(""请输入第三个人的体重:""))<br>n3 = input(""请输入第三个人的名字:"")<br>maximum = w1<br>m_name = n1<br><br>if w2 &gt; maximum:<br>&nbsp; &nbsp; maximum = w2<br>&nbsp; &nbsp; m_name = n2<br><br>if w3 &gt; maximum:<br>&nbsp; &nbsp; maximum = w3<br>&nbsp; &nbsp; m_name = n3<br><br>print(""体重最重的人是:"",m_name)<br>print(""他的体重是:"",maximum)</p><p><br></p><p><span><strong>参考程序2:</strong></span></p><p>name=[]</p><p>weight=[]</p><p>for i in range(3):</p><p>&nbsp; &nbsp; a = input('请输入姓名:')</p><p>&nbsp; &nbsp; b = int(<span>input('请输入体重:')</span>)</p><p>&nbsp; &nbsp; name.append(a)</p><p>&nbsp; &nbsp; weight.append(b)</p><p>c = max(weight)</p><p>d = weight.index(c)</p><p><br></p><p>print(""体重最重的人是:"",name[d])</p><p>print(""他的体重是:"",c)</p><p><br></p><p>除此之外还有字典的方法,在此不做赘述.</p></td></tr><tr><td></td><td><br></td></tr></tbody></table><br>","评分标准: (1)按照题意,要分别输入三个人的名字和体重;(每项0.5分,共3分) (2)有条件语句或者使用了排序或者最值计算;(4分) (3)用到变量存储体重和姓名;(4分) (4)有数据类型转换;(每转换一次1分,共3分) (5)结果正确输出.(1分)","10,",,0,0,,0,0
