id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
3608,0,1,"不超过 100个元素的有序数列,使用二分查找能找到指定的元素,可能的查找次数不包括?",1次,6次,7次,8次,D,"按照二分查找法的规律, 100个元素的有序列表,不管是否找到,至多查找7次.","35,",5,0,0,分治算法,0,0
3609,0,1,"运行以下代码,正确的打印结果是? def f(): c=0 for i in range(4,51,4): if i%6==0: c=c+1 return c print(f())",1,2,4,8,C,"函数 f()的作用是求4-50间4和6的公倍数个数,即12的倍数个数.","35,",4,0,0,函数使用,0,0
3610,0,1,"10个人站一列,分苹果,问第10个人分到多少个苹果,他说比前面一个人多分到2个,依次往前,都说比前面一个人多分到2个,最后问第一个人,他说分到10个苹果.用以下函数求第10个人分到的苹果数,则应补充选项为?( ) def  apple(n): if n == 1: return 10 else: return print(apple(10))",apple(n)+2,n+2,apple(n-1)+2,apple(n+1)-2,C,def  apple(n): if n == 1: return 10 else: return  apple(n-1)+2 print(apple(10)),"35,",4,0,0,递归与递推,0,0
3611,0,1,"观察程序段,以下说法错误的是? def fib(n): if n==1 or n==2: s=1 else: s=fib(n-1)+fib(n-2) return s m=int(input(""请输入m的值(m>2):"")) print(fib(m))","如果输入 m的值为8,打印的结果为20",该程序段用了递归来实现,"如果缺少语句 ""return s"",程序会报错","语句 ""def fib(n):""中的n为形参",A,"定义函数时的语法如下: def 函数名(参数集合): <函数体> [return 函数值] 本题中的自定义函数 fib(m)需要返回值,所以""return 函数值""语句不能少,定义时""函数名<参数集合>""中的参数为形参,调用时""函数名<参数集合>"" 中的参数为实参.如果输入m的值为8,打印的结果为21.","35,",4,0,0,函数的相关概念,0,0
3612,0,1,关于 python函数参数的说法正确的是?,函数一定要有参数和返回值,"在调用一个函数时,若函数中修改了形参变量的值,则对应的实参变量的值也被修改","参数的值是否会改变,与函数中对变量的操作有关,与参数类型无关",函数的形参在函数被调用时获得初始值,D,"函数的形参作用域为本函数,在函数被调用时获得初始值","35,",4,0,0,函数的相关概念,0,0
3613,0,1,"关于递归与递推方法的比较,错误的观点是?","递归是将复杂问题降解成若干个子问题,依次降解,求出低阶规模的解,代入高阶问题中,直至求出原问题的解;","递推是构造低阶的问题,并求出解,依次推导出高阶的问题以及解,直至求出问题的解;",数学上的递推关系可以通过递归的方法来实现;,"递归算法代码简洁,运行速度比递推快,因此应该尽量采用递归的方法;",D,D.递归的运行开销大.,"35,",4,0,0,递归与递推,0,0
3614,0,1,"运行以下代码,输出结果正确的是? a=1 b=c=[] def fun(a,c): a=2 c.append(a) fun(a,c) print(a,b,c)",2 [2] [2],1 [] [2],1 [2] [2],2 [] [2],C,"函数体内变量 a的值为2,添加到了列表c中,b和c指向同一个列表地址,因此列表b也随之改变","35,",4,0,0,函数的相关概念,0,0
3615,0,1,"关于 Turtle库的表述中,错误的是?",Turtle库是Python语言中一个很流行的绘制图像的函数库.,"画布就是 turtle为我们展开用于绘图区域,我们可以设置它的大小和初始位置.",turtle.circle( )是只能画一个指定半径为r的圆.,"turtle.speed(speed):设置画笔移动速度,画笔绘制的速度范围[0,10]整数,数字越大越快",C,"turtle.circle( )是turtle中的常用命令,基本语法是circle(radius,e),即画一个指定半径为r,角度e的圆或弧","35,",3,0,0,"第三方库(模块)的获取,安装与调用",0,0
3616,0,1,"有 100枚金币,其中有1枚轻1克的假金币,现在要找出这枚假金币,但身边只有1个没有刻度的天秤.小明先是将金币分成50枚一堆,共两堆称重,在轻的那一堆中又分成两堆,接着在轻的25枚中分成12,12,1三堆称重,若两堆12枚的重量相同,则假币为单独剩下的那一枚,否则在轻的那一堆中继续按照之前的办法称下去,直到找到假金币.请问小明采用的办法与哪个算法有着相似之处?",递归,分治,枚举,贪心,B,"分治算法就是对一个问题采取各个击破的方法,将一个规模为 N的问题分解为K个规模较小的子问题,这些子问题相互独立且与原问题性质相同.只要求出子问题的解,就可得到原问题的解.","35,",3,0,0,分治算法,0,0
3617,0,1,"运行以下代码,正确的打印结果是? def f(s): t=0 max=0 for i in s: if i>=""0"" and i<=""9"": t=t+1 else: if t>max: max=t t=0 print(max) list=""123ab45cd6d"" f(list)",0,1,2,3,D,"本段代码中,函数 f()的作用是求最长的连续数字字符串的长度.","35,",4,0,0,函数使用,0,0
