id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
3758,0,1,"对自然数 1 至 n 求和,如果将递推式 f(n)=f(n-1)+n(n>1) 转化成递归函数,则递归出口是?",f(1)=1,f(1)=0,f(0)=1,f(0)=0,A,,"35,",4,0,0,递归与递推,0,0
3759,0,1,"对比两个求等差数列 1+2+ ... +n 的和的程序,其算法效率? 程序 1 : n=int(input()) s=(1+n)*n/2 print(s) 程序 2 : n=int(input()) s=0 for i in range(n+1): s=s+i print(s)",程序 1 比程序 2 高,程序 2 比程序 1 高,一样高,不能判断,A,"理解算法性能,算法效率概念","35,",4,0,0,函数使用,0,0
3760,0,1,"若以下程序段的运行结果为"" *#*#* "",则空格 (1) , (2) 处填写结果不可能为? def f(n): s="""" for i in range(     (1)     ,n): if i % 2==1: s=s+""*"" else: s=s+""#"" return s print(f(     (2)     ))","3,8","3,7","9,14","1,6",B,"当变量 i 为奇数时, s 累计符号"" * "",所以 range 函数的初始值为奇数,又因为总共输出了 5 个符号,所以 range 函数的终值为初始值 +5 .","35,",4,0,0,函数使用,0,0
3761,0,1,"有一对兔子,从出生后第 3 个月起每个月都生一对兔子,小兔子长到第三个月后每个月又生一对兔子.假如兔子都不死,要求输出一年内兔子的数量是多少.如果采用递归算法来编程,则核心的递归逻辑应该是?",f(n) =n*f(n-1),f(n) = f(n-1)+n,f(n) = f(n-1)+f(n-2),f(n) = f(n-1)+ (n-1)f(n-2),C,只有 C 是符合题意的递推式.,"35,",4,0,0,递归与递推,0,0
3762,0,1,下列程序使用了哪种算法? def fact(n): if n==0: return 1 else: return n*fact(n-1),递推,递归,排序,分治,B,,"35,",3,0,0,递归与递推,0,0
3763,0,1,"以下几项关于函数的说法,错误的是?",函数是一段具有特定功能的语句组,"调用函数时 , 参数传入的顺序必须与定义时保持一致","在一个程序中,函数的定义可以放在函数调用代码之后","使用函数可以增加代码重复利用率,还可以降低维护难度",C,"函数是一段具有特定功能的语句组,使用函数能够提高代码的重复利用率,降低维护难度;调用函数时 , 参数传入的数量,顺序必须与定义时一致;函数必须定义在前,才可以调用.","35,",4,0,0,函数的相关概念,0,0
3764,0,1,下面关于递归的描述不正确的是?,递归思想是将大型复杂的问题转化为一个与原问题相似的规模较小的问题来求解,"递归策略只需少量的程序就可描述出解题过程所需要的多次重复计算,它不是分治策略的具体体现",递归必须有终止递归的条件,递归是在过程或函数里调用自身,B,"递归策略只需少量的程序就可描述出解题过程所需要的多次重复计算,它是分治策略的具体体现","35,",3,0,0,递归与递推,0,0
3765,0,1,下列哪项不是分治算法所具有的特征?,该问题的规模缩小到一定的程度就可以容易地解决,该问题可以分解为若干个规模较小的不同问题,利用该问题分解出的子问题的解可以合并为该问题的解,该问题所分解出的各个子问题是相互独立的,B,,"35,",4,0,0,分治算法,0,0
3766,0,1,"以下能正确计算出"" 1 ! +3 ! +5 !""值( n!=1x2x3 ... xn )的自定义函数是?","def f(): s=0 t=1 for i in range(1,6,2): t=t*i s=s+t return s","def f(): s=0 t=0 for i in range(1,6,2): t=t*i s=s+t return s","def f(): s=0 t=1 for i in range(1,6,2): t=t*i if i%2==1: s=s+t return s","def f(): s=0 t=1 for i in range(1,6): t=t*i if i%2==1: s=s+t return s",D,"A 选项和 C 选项求的是 1*1+1*1*3+1*1*3*5 的值; B 选项由于 t=0 ,乘以任何数都等于 0 ,所以最终结果为 0 .","35,",4,0,0,函数使用,0,0
3767,0,1,"下面关于递归算法的描述,错误的是?",任何递归程序都可以改写成非递归程序,"定义简单,逻辑清晰",算法的执行效率较高,原问题与子问题在结构上必须相似,C,,"35,",4,0,0,递归与递推,0,0
