id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
5502,0,1,Python 中函数不包括?,标准函数,第三库函数,内建函数,参数函数,D,,"35,",3,0,0,函数的相关概念,0,0
5503,0,1,"以下关于函数参数和返回值的描述,正确的是?","关键字传递是根据每个参数的名字传递参数,实参的顺序需要和形参的顺序一致","可选参数传递指的是没有传入对应参数值的时候,就不使用该参数","函数能同时返回多个值,需要形成一个列表来返回","给参数赋予默认值,如果该参数最终没有被传递值,将使用该默认值",D,,"35,",4,0,0,函数的相关概念,0,0
5504,0,1,"关于 import 引用,以下选项中描述错误的是?",使用 import turtle 引入turtle 库,可以使用 from turtle import setup 引入 turtle 库,"使用 import turtle as t 引入 turtle 库,取别名为 t",import 保留字用于导入模块或者模块中的对象,B,,"35,",3,0,0,算法优化,0,0
5506,0,1,"关于算法的描述,以下选项中错误的是?",算法是指解题方案的准确而完整的描述,算法的复杂度主要包括时间复杂度和数据复杂度,"算法具有可行性,确定性,有穷性的基本特征",算法的基本要素包括数据对象的运算和操作及算法的控制结构,B,"算法复杂度是指算法在编写成可执行程序后,运行时所需要的资源,资源包括时间资源和内存资源","35,",4,0,0,算法优化,0,0
5507,0,1,"变量的作用域是指程序代码所能够访问到该变量的区域,以下表述中哪一个是错误的?",在函数内部定义的变量是局部变量,在函数外部定义的变量是全局变量,在函数外部可以使用函数内部定义的变量,在函数内部可以使用函数外部定义的变量,C,"在函数内部声明的变量不能在函数外部访问,函数内部声明的变量为局部变量,其作用域仅限于函数内部.有局部变量就有全局变量,全局变量是指在模块范围内的全局变量,其作用域是整个模块.全局变量可以在模块内的函数内部使用,但需要遵循先声明后使用的原则","35,",4,0,0,全局变量和局部变量,0,0
5508,0,1,"有以下程序,运行程序输出的结果是? x=1 def demo(): x=2 print(x) demo() print(x)",1 1,2 1,1 2,2 2,B,"在函数内部声明的变量不能在函数外部访问,函数内部声明的变量为局部变量,其作用域仅限于函数内部.有局部变量就有全局变量,全局变量是指在模块范围内的全局变量,其作用域是整个模块.全局变量可以在模块内的函数内部使用,但需要遵循先声明后使用的原则","35,",4,0,0,全局变量和局部变量,0,0
5509,0,1,"匿名函数是指没有名字的函数,Python中需要使用哪一个表达式来创建匿名函数?",function,filter,lambda,global,C,"匿名函数是指没有名字的函数,Python中需要使用lambda关键字表达式来创建匿名函数","35,",4,0,0,匿名函数,0,0
5510,0,1,"函数调用可以分为将实际参数的值传递给形式参数,以及将实际参数引用传递给形式参数,如果实际参数是可变对象,以下关于函数形式参数和实际参数的表述正确的是?","值传递可以改变实际参数的值,但是形式参数的值不能改变","值传递可以改变形式参数的值,但是实际参数的值不能改变",值传递可以同时改变形式参数和实际参数的值,"值传递既不能改变实际参数的值,也不能改变形式参数的值",C,"函数调用可以分为将实际参数的值传递给形式参数,以及将实际参数引用传递给形式参数,如果实际参数是可变对象,值传递可以同时改变形式参数和实际参数的值","35,",4,0,0,函数的相关概念,0,0
5511,0,1,"关于函数,以下选项中描述错误的是?","函数是一段具有特定功能的,可重复用的语句组","函数能完成特定的功能,对函数的使用不需要了解函数内部实现原理,只要了解函数的输入输出方式即可",使用函数的主要目的是降低编程难度和代码重用,Python使用del保留字定义一个函数,D,Python使用def保留字定义一个函数,"35,",3,0,0,函数的相关概念,0,0
5512,0,1,"在Python中,以下关于函数的描述错误的一项是?",默认参数的值可以修改,"引入了函数式编程的思想,函数本身亦为对象",关键字参数在使用时不允许改变参数列表中的参数顺序,函数的return语句可以以元组的方式返回多个值,C,"关键字参数在使用时没有顺序限制,但是如果参数中有位置参数,关键字参数必须位于位置参数之后","35,",4,0,0,函数的相关概念,0,0
5513,0,1,"关于Python的自定义函数的说法,下列哪个表述是错误的?",函数名的命名规则与变量名的命名规则相同,"如果有多个参数,各参数之间使用"";""隔开","即使函数没有参数,也必须在函数名后面保留一对空的""()""",函数体相对于自定义函数的关键字必须保持一定的缩进,B,"自定义函数名的命名规则与变量名的命名规则相同,如果有多个参数,各参数之间使用"",""隔开,即使函数没有参数,也必须在函数名后面保留一对空的""()"",函数体相对于自定义函数的关键字必须保持一定的缩进","35,",4,0,0,自定义函数的创建与调用,0,0
5515,0,1,"执行以下程序,以下表述中错误的一个是? def demo(a,b): c=a**2+b b=a return c a=10 b=100 c=demo(a,b)+a",该函数名称为demo,"执行该函数后,变量a的值为10","执行该函数后,变量b的值为100","执行该函数后,变量c的值为200",D,"调用后函数返回值局部变量c为200,调用结束时程序返回到调用出,全局变量c=200+10=210","35,",4,0,0,函数的返回值,0,0
5516,0,1,"调用函数时,使用位置参数接收实际参数,以下表述正确的是?","指定的实际参数必须与形式参数的数量一致,位置一致","指定的实际参数必须与形式参数的数量一致,位置可以不一致","指定的实际参数必须与形式参数的位置一致,数量可以不一致",指定的实际参数与形式参数的数量以及位置不需要一致,A,"位置参数,有时也称必备参数,指的是必须按照正确的顺序将实际参数传到函数中,换句话说,调用函数时传入实际参数的数量和位置都必须和定义函数时保持一致,否则 Python 解释器会抛出 TypeError 异常,并提示缺少必要的位置参数.","35,",4,0,0,函数的相关概念,0,0
5517,0,1,"设有以下函数,运行程序输出的结果是? def demo(a,b): a*=b return a s=demo(5,2) print(s)",5,10,12,20,B,函数返回5*2的结果,"35,",4,0,0,函数使用,0,0
5518,0,1,"递归算法的执行过程,一般来说,可先后分成以下哪两个阶段?",穷举和回归,递推和回归,穷举和回溯,递推和回溯,B,"用递归描述的算法通常有这样的特征:为求解规模为N的问题,设法将它分解成一些规模较小的问题,然后从这些小问题的解方便地构造出大问题的解,并且这些规模较小的问题也能采用同样的分解和综合方法,分解成规模更小的问题,并从这些更小问题的解构造出规模稍大问题的解.特别地,当规模N=1时,能直接得到解. 递归算法的执行过程分递推和回归两个阶段.在递推阶段,把较复杂的问题的求解推到比原问题简单一些的问题的求解;在回归阶段,当获得最简单情况的解后,逐级返回,依次获得稍复杂问题的解","35,",4,0,0,递归与递推,0,0
5519,0,1,"设某算法的计算时间表示为递推关系式T(n)=T(n-1)+n(n为正整数)及T(0)=1,该算法的时间复杂度为以下哪一项?",O(log 2 n),O(nlog 2 n),O(n),O(n 2 ),D,"T(n) = T(n-1)+n T(n) = (T(n-2) + n-1) + n T(n) = T(0) .... n-2+ n-1 + n = n * (n+1)/2,当n趋近于无穷大的时候,T(n) =n*n.","35,",5,0,0,"递归与递推,时间复杂度与空间复杂度",0,0
5520,0,1,"运行以下程序,正确的打印结果是? def sum1( arg1, arg2 ): total = arg1 + arg2 return total t= sum1( 10, 20 ) print(t)",10,20,30,40,C,知识点:自定义函数的创建与调用,"35,",4,0,0,自定义函数的创建与调用,0,0
5523,0,1,"若要求出把a个元素分成b个子集,有多少种可能性,例:function(4,2)返回值为7,则返回值中函数的参数分别为?( ) def function(a,b): if (b == 1 or b == a): return 1 else: return function( )+b*function(a-1,b)","(a-1,b-1)","(a+1,b-1)","(a-1,b+1)","(a+1,b+1)",A,知识点:分治算法,"35,",5,0,0,分治算法,0,0
5525,0,1,下列属于math库中的数学函数是?,time(),round(),sqrt(),random(),C,知识点:第三方库的调用,"35,",4,0,0,"第三方库(模块)的获取,安装与调用",0,0
5527,0,1,"运行下列代码,正确的输出结果是? def yang(n): if n == 0: return [1] else: return[([0]+yang(n-1))[i]+(yang(n-1)+[0])[i]  for i in range(n+1) ] print(yang(4))","[1,4,6,4,1]","[1,5,10,10,5,1]","[1,1,1]","[1,3,3,1]",A,知识点:递归与递推,"35,",4,0,0,递归与递推,0,0
